Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
E19_CdV_b	E19_CdV_b_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/E19_CdV_b_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576930.fastq.gz	NA
E2_Mich_b	E2_Mich_b_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/E2_Mich_b_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576946.fastq.gz	NA
E4_Mich_b	E4_Mich_b_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/E4_Mich_b_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576947.fastq.gz	NA
F9_ST_a	F9_ST_a_Whole-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/F9_ST_a_Whole-genome_L1_R1.fastq.gz	NA	NA	ERR9128941.fastq.gz	NA
333B_TOL_a	333B_TOL_a_Whole-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/333B_TOL_a_Whole-genome_L1_R1.fastq.gz	NA	NA	ERR9169800.fastq.gz	NA
E4_Mich_b	E4_Mich_b_Whole-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/E4_Mich_b_Whole-genome_L1_R1.fastq.gz	NA	NA	ERR9576880.fastq.gz	NA
E4_CdV_b	E4_CdV_b_Whole-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/E4_CdV_b_Whole-genome_L1_R1.fastq.gz	NA	NA	ERR9576890.fastq.gz	NA
E19_CdV_b	E19_CdV_b_Whole-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/E19_CdV_b_Whole-genome_L1_R1.fastq.gz	NA	NA	ERR9576893.fastq.gz	NA
2417Q_TOL_b	2417Q_TOL_b_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/2417Q_TOL_b_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576912.fastq.gz	NA
333A_TOL_a	333A_TOL_a_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/333A_TOL_a_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576913.fastq.gz	NA
333B_TOL_a	333B_TOL_a_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/333B_TOL_a_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576914.fastq.gz	NA
333C_TOL_a	333C_TOL_a_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/333C_TOL_a_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576915.fastq.gz	NA
6428A_TOL_b	6428A_TOL_b_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/6428A_TOL_b_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576919.fastq.gz	NA
E10_CdV_b	E10_CdV_b_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/E10_CdV_b_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576928.fastq.gz	NA
E11_CdV_b	E11_CdV_b_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/E11_CdV_b_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576929.fastq.gz	NA
E4_CdV_b	E4_CdV_b_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/E4_CdV_b_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576931.fastq.gz	NA
E6_CdV_b	E6_CdV_b_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/E6_CdV_b_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576932.fastq.gz	NA
M1_Mich	M1_Mich_mtDNA-genome	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/M1_Mich_mtDNA-genome_L1_R1.fastq.gz	NA	NA	ERR9576948.fastq.gz	NA
