Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
MP107B	MP107B_MP107B	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP107B_MP107B_L1_R1.fastq.gz	<PATH_TO_DATA>/MP107B_MP107B_L1_R2.fastq.gz	NA	ERR11518443.fastq.gz	ERR11518443_1.fastq.gz
MP23	MP23_MP23	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP23_MP23_L1_R1.fastq.gz	<PATH_TO_DATA>/MP23_MP23_L1_R2.fastq.gz	NA	ERR11518448.fastq.gz	ERR11518448_1.fastq.gz
KMA-2-2	KMA-2-2_KMA-2-2	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/KMA-2-2_KMA-2-2_L1_R1.fastq.gz	NA	NA	ERR11518456.fastq.gz	NA
MP32	MP32_MP32	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP32_MP32_L1_R1.fastq.gz	<PATH_TO_DATA>/MP32_MP32_L1_R2.fastq.gz	NA	ERR11518466.fastq.gz	ERR11518466_1.fastq.gz
KMA-19-1	KMA-19-1_KMA-19-1	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/KMA-19-1_KMA-19-1_L1_R1.fastq.gz	NA	NA	ERR11518467.fastq.gz	NA
MP42C	MP42C_MP42C	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP42C_MP42C_L1_R1.fastq.gz	<PATH_TO_DATA>/MP42C_MP42C_L1_R2.fastq.gz	NA	ERR11518469.fastq.gz	ERR11518469_1.fastq.gz
MP4B	MP4B_MP4B	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP4B_MP4B_L1_R1.fastq.gz	<PATH_TO_DATA>/MP4B_MP4B_L1_R2.fastq.gz	NA	ERR11518478.fastq.gz	ERR11518478_1.fastq.gz
MP51	MP51_MP51	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP51_MP51_L1_R1.fastq.gz	<PATH_TO_DATA>/MP51_MP51_L1_R2.fastq.gz	NA	ERR11518493.fastq.gz	ERR11518493_1.fastq.gz
MP71	MP71_MP71	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP71_MP71_L1_R1.fastq.gz	<PATH_TO_DATA>/MP71_MP71_L1_R2.fastq.gz	NA	ERR11518498.fastq.gz	ERR11518498_1.fastq.gz
MP77A	MP77A_MP77A	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP77A_MP77A_L1_R1.fastq.gz	<PATH_TO_DATA>/MP77A_MP77A_L1_R2.fastq.gz	NA	ERR11518500.fastq.gz	ERR11518500_1.fastq.gz
MP82	MP82_MP82	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP82_MP82_L1_R1.fastq.gz	<PATH_TO_DATA>/MP82_MP82_L1_R2.fastq.gz	NA	ERR11518502.fastq.gz	ERR11518502_1.fastq.gz
MP80	MP80_MP80	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP80_MP80_L1_R1.fastq.gz	<PATH_TO_DATA>/MP80_MP80_L1_R2.fastq.gz	NA	ERR11518503.fastq.gz	ERR11518503_1.fastq.gz
MP84C	MP84C_MP84C	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP84C_MP84C_L1_R1.fastq.gz	<PATH_TO_DATA>/MP84C_MP84C_L1_R2.fastq.gz	NA	ERR11518512.fastq.gz	ERR11518512_1.fastq.gz
OTT-1160	OTT-1160_OTT-1160	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/OTT-1160_OTT-1160_L1_R1.fastq.gz	NA	NA	ERR11518538.fastq.gz	NA
OTT-1165	OTT-1165_OTT-1165	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/OTT-1165_OTT-1165_L1_R1.fastq.gz	NA	NA	ERR11518543.fastq.gz	NA
MP63	MP63_MP63	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP63_MP63_L1_R1.fastq.gz	<PATH_TO_DATA>/MP63_MP63_L1_R2.fastq.gz	NA	ERR11518550.fastq.gz	ERR11518550_1.fastq.gz
OTT-1174	OTT-1174_OTT-1174	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/OTT-1174_OTT-1174_L1_R1.fastq.gz	NA	NA	ERR11518552.fastq.gz	NA
QKI-4	QKI-4_QKI-4	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/QKI-4_QKI-4_L1_R1.fastq.gz	NA	NA	ERR11518562.fastq.gz	NA
OTT-1187	OTT-1187_OTT-1187	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/OTT-1187_OTT-1187_L1_R1.fastq.gz	NA	NA	ERR11518565.fastq.gz	NA
SHN-212	SHN-212_SHN-212	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/SHN-212_SHN-212_L1_R1.fastq.gz	NA	NA	ERR11518568.fastq.gz	NA
SHN-355	SHN-355_SHN-355	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/SHN-355_SHN-355_L1_R1.fastq.gz	NA	NA	ERR11518578.fastq.gz	NA
SHN-492	SHN-492_SHN-492	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/SHN-492_SHN-492_L1_R1.fastq.gz	NA	NA	ERR11518582.fastq.gz	NA
SHN-902	SHN-902_SHN-902	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/SHN-902_SHN-902_L1_R1.fastq.gz	NA	NA	ERR11518584.fastq.gz	NA
MP3a	MP3a_MP3a	1	4	PE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/MP3a_MP3a_L1_R1.fastq.gz	<PATH_TO_DATA>/MP3a_MP3a_L1_R2.fastq.gz	NA	ERR11518632.fastq.gz	ERR11518632_1.fastq.gz
