Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
RTP003	RTP003_rtp003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/RTP003_rtp003_L1_R1.fastq.gz	NA	NA	ERR10643298.fastq.gz	NA
SAL002	SAL002_sal002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/SAL002_sal002_L1_R1.fastq.gz	NA	NA	ERR10643300.fastq.gz	NA
SNB010	SNB010_snb010	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/SNB010_snb010_L1_R1.fastq.gz	NA	NA	ERR10643301.fastq.gz	NA
SNB013	SNB013_snb013	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/SNB013_snb013_L1_R1.fastq.gz	NA	NA	ERR10643303.fastq.gz	NA
VEN001	VEN001_ven001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VEN001_ven001_L1_R1.fastq.gz	NA	NA	ERR10643309.fastq.gz	NA
WES004	WES004_wes004	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/WES004_wes004_L1_R1.fastq.gz	NA	NA	ERR10643313.fastq.gz	NA
WES008	WES008_wes008	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/WES008_wes008_L1_R1.fastq.gz	NA	NA	ERR10643316.fastq.gz	NA
WES056	WES056_wes056	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/WES056_wes056_L1_R1.fastq.gz	NA	NA	ERR10643317.fastq.gz	NA
GRT035	GRT035_grt035	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GRT035_grt035_L1_R1.fastq.gz	NA	NA	ERR10643318.fastq.gz	NA
KAL006	KAL006_kal006	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/KAL006_kal006_L1_R1.fastq.gz	NA	NA	ERR10643321.fastq.gz	NA
STG026	STG026_stg026	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/STG026_stg026_L1_R1.fastq.gz	NA	NA	ERR10643327.fastq.gz	NA
URM035	URM035_urm035	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/URM035_urm035_L1_R1.fastq.gz	NA	NA	ERR10643329.fastq.gz	NA
ALS001	ALS001_als001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/ALS001_als001_L1_R1.fastq.gz	NA	NA	ERR10643265.fastq.gz	NA
ALS007	ALS007_als007	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/ALS007_als007_L1_R1.fastq.gz	NA	NA	ERR10643266.fastq.gz	NA
FRC007	FRC007_frc007	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/FRC007_frc007_L1_R1.fastq.gz	NA	NA	ERR10643273.fastq.gz	NA
GOR164	GOR164_gor164	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GOR164_gor164_L1_R1.fastq.gz	NA	NA	ERR10643277.fastq.gz	NA
HVR009	HVR009_hvr009	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/HVR009_hvr009_L1_R1.fastq.gz	NA	NA	ERR10643280.fastq.gz	NA
KRO011	KRO011_kro011	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/KRO011_kro011_L1_R1.fastq.gz	NA	NA	ERR10643288.fastq.gz	NA
KRO012	KRO012_kro012	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/KRO012_kro012_L1_R1.fastq.gz	NA	NA	ERR10643289.fastq.gz	NA
KRO015	KRO015_kro015	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/KRO015_kro015_L1_R1.fastq.gz	NA	NA	ERR10643292.fastq.gz	NA
SNB012	SNB012_snb012	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/SNB012_snb012_L1_R1.fastq.gz	NA	NA	ERR10643302.fastq.gz	NA
SNB014	SNB014_snb014	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/SNB014_snb014_L1_R1.fastq.gz	NA	NA	ERR10643304.fastq.gz	NA
SNB019	SNB019_snb019	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/SNB019_snb019_L1_R1.fastq.gz	NA	NA	ERR10643307.fastq.gz	NA
STG018	STG018_stg018	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/STG018_stg018_L1_R1.fastq.gz	NA	NA	ERR10643308.fastq.gz	NA
WES001	WES001_wes001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/WES001_wes001_L1_R1.fastq.gz	NA	NA	ERR10643311.fastq.gz	NA
WES005	WES005_wes005	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/WES005_wes005_L1_R1.fastq.gz	NA	NA	ERR10643314.fastq.gz	NA
WES007	WES007_wes007	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/WES007_wes007_L1_R1.fastq.gz	NA	NA	ERR10643315.fastq.gz	NA
GRT036	GRT036_grt036	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GRT036_grt036_L1_R1.fastq.gz	NA	NA	ERR10643319.fastq.gz	NA
GTM021	GTM021_gtm021	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GTM021_gtm021_L1_R1.fastq.gz	NA	NA	ERR10643320.fastq.gz	NA
KAL009	KAL009_kal009	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/KAL009_kal009_L1_R1.fastq.gz	NA	NA	ERR10643322.fastq.gz	NA
NUF001	NUF001_nuf001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/NUF001_nuf001_L1_R1.fastq.gz	NA	NA	ERR10643324.fastq.gz	NA
NUF005	NUF005_nuf005	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/NUF005_nuf005_L1_R1.fastq.gz	NA	NA	ERR10643325.fastq.gz	NA
STL002	STL002_stl002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/STL002_stl002_L1_R1.fastq.gz	NA	NA	ERR10643328.fastq.gz	NA
ALS010	ALS010_als010	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/ALS010_als010_L1_R1.fastq.gz	NA	NA	ERR10643267.fastq.gz	NA
ALS015	ALS015_als015	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/ALS015_als015_L1_R1.fastq.gz	NA	NA	ERR10643268.fastq.gz	NA
BRO100	BRO100_bro100	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/BRO100_bro100_L1_R1.fastq.gz	NA	NA	ERR10643269.fastq.gz	NA
FUL001	FUL001_ful001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/FUL001_ful001_L1_R1.fastq.gz	NA	NA	ERR10643274.fastq.gz	NA
GAM872	GAM872_gam872	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GAM872_gam872_L1_R1.fastq.gz	NA	NA	ERR10643275.fastq.gz	NA
GOR161	GOR161_gor161	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GOR161_gor161_L1_R1.fastq.gz	NA	NA	ERR10643276.fastq.gz	NA
HAV001	HAV001_hav001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/HAV001_hav001_L1_R1.fastq.gz	NA	NA	ERR10643279.fastq.gz	NA
KRO004	KRO004_kro004	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/KRO004_kro004_L1_R1.fastq.gz	NA	NA	ERR10643283.fastq.gz	NA
KRO006	KRO006_kro006	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/KRO006_kro006_L1_R1.fastq.gz	NA	NA	ERR10643284.fastq.gz	NA
LAU001	LAU001_lau001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/LAU001_lau001_L1_R1.fastq.gz	NA	NA	ERR10643294.fastq.gz	NA
LOV001	LOV001_lov001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/LOV001_lov001_L1_R1.fastq.gz	NA	NA	ERR10643295.fastq.gz	NA
LOV002	LOV002_lov002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/LOV002_lov002_L1_R1.fastq.gz	NA	NA	ERR10643296.fastq.gz	NA
RTP004	RTP004_rtp004	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/RTP004_rtp004_L1_R1.fastq.gz	NA	NA	ERR10643299.fastq.gz	NA
SNB017	SNB017_snb017	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/SNB017_snb017_L1_R1.fastq.gz	NA	NA	ERR10643305.fastq.gz	NA
SNB018	SNB018_snb018	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/SNB018_snb018_L1_R1.fastq.gz	NA	NA	ERR10643306.fastq.gz	NA
VLS696	VLS696_vls696	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VLS696_vls696_L1_R1.fastq.gz	NA	NA	ERR10643310.fastq.gz	NA
WES003	WES003_wes003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/WES003_wes003_L1_R1.fastq.gz	NA	NA	ERR10643312.fastq.gz	NA
KLS001	KLS001_kls001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/KLS001_kls001_L1_R1.fastq.gz	NA	NA	ERR10643323.fastq.gz	NA
STG020	STG020_stg020	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/STG020_stg020_L1_R1.fastq.gz	NA	NA	ERR10643326.fastq.gz	NA
URM160	URM160_urm160	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/URM160_urm160_L1_R1.fastq.gz	NA	NA	ERR10643330.fastq.gz	NA
