Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
I19944_ss	I19944_ss_I19944.mt_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19944_ss_I19944.mt_ss_L1_R1.fastq.gz	NA	NA	ERR7735791.fastq.gz	NA
I24542	I24542_I24542.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I24542_I24542.mt_L1_R1.fastq.gz	NA	NA	ERR7735793.fastq.gz	NA
I5455	I5455_I5455.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5455_I5455.mt_L1_R1.fastq.gz	NA	NA	ERR7735797.fastq.gz	NA
I8041	I8041_I8041.1240k	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I8041_I8041.1240k_L1_R1.fastq.gz	NA	NA	ERR7735777.fastq.gz	NA
I24540	I24540_I24540.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I24540_I24540.mt_L1_R1.fastq.gz	NA	NA	ERR7735785.fastq.gz	NA
I13267	I13267_I13267.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13267_I13267.mt_L1_R1.fastq.gz	NA	NA	ERR7735786.fastq.gz	NA
I7544	I7544_I7544.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7544_I7544.mt_L1_R1.fastq.gz	NA	NA	ERR7735792.fastq.gz	NA
I6236	I6236_I6236.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6236_I6236.mt_L1_R1.fastq.gz	NA	NA	ERR7735796.fastq.gz	NA
I8041	I8041_I8041.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I8041_I8041.mt_L1_R1.fastq.gz	NA	NA	ERR7735798.fastq.gz	NA
I19170_ss	I19170_ss_I19170.1240k_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19170_ss_I19170.1240k_ss_L1_R1.fastq.gz	NA	NA	ERR7735762.fastq.gz	NA
I19167_ss	I19167_ss_I19167.1240k_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19167_ss_I19167.1240k_ss_L1_R1.fastq.gz	NA	NA	ERR7735769.fastq.gz	NA
I13268	I13268_I13268.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13268_I13268.mt_L1_R1.fastq.gz	NA	NA	ERR7735781.fastq.gz	NA
I19170_ss	I19170_ss_I19170.mt_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19170_ss_I19170.mt_ss_L1_R1.fastq.gz	NA	NA	ERR7735783.fastq.gz	NA
I3422	I3422_I3442.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I3422_I3442.mt_L1_R1.fastq.gz	NA	NA	ERR7735788.fastq.gz	NA
I5454	I5454_I5454.1240k	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5454_I5454.1240k_L1_R1.fastq.gz	NA	NA	ERR7735766.fastq.gz	NA
I7544	I7544_I7544.1240k	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7544_I7544.1240k_L1_R1.fastq.gz	NA	NA	ERR7735771.fastq.gz	NA
I6235	I6235_I6235.1240k	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6235_I6235.1240k_L1_R1.fastq.gz	NA	NA	ERR7735774.fastq.gz	NA
I7543_ss	I7543_ss_I7543.1240k_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I7543_ss_I7543.1240k_ss_L1_R1.fastq.gz	NA	NA	ERR7735778.fastq.gz	NA
I19950_ss	I19950_ss_I19950.mt_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I19950_ss_I19950.mt_ss_L1_R1.fastq.gz	NA	NA	ERR7735794.fastq.gz	NA
I6235	I6235_I6235.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6235_I6235.mt_L1_R1.fastq.gz	NA	NA	ERR7735795.fastq.gz	NA
I7543	I7543_I7543.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I7543_I7543.mt_L1_R1.fastq.gz	NA	NA	ERR7735799.fastq.gz	NA
I13268_ss	I13268_ss_I13268.1240k_ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I13268_ss_I13268.1240k_ss_L1_R1.fastq.gz	NA	NA	ERR7735760.fastq.gz	NA
I13267	I13267_I13267.1240k	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13267_I13267.1240k_L1_R1.fastq.gz	NA	NA	ERR7735765.fastq.gz	NA
I24542	I24542_I24542.1240k	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I24542_I24542.1240k_L1_R1.fastq.gz	NA	NA	ERR7735772.fastq.gz	NA
I6236	I6236_I6236.1240k	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I6236_I6236.1240k_L1_R1.fastq.gz	NA	NA	ERR7735775.fastq.gz	NA
I5455	I5455_I5455.1240k	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I5455_I5455.1240k_L1_R1.fastq.gz	NA	NA	ERR7735776.fastq.gz	NA
I24541	I24541_I24541.mt	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I24541_I24541.mt_L1_R1.fastq.gz	NA	NA	ERR7735780.fastq.gz	NA
